request_id,citizen_id,request_timestamp,service_type,documents_submitted,wait_time_minutes,audit_outcome,audit_completion_date,final_decision_amount,closure_reason
247,18163,2023-07-28T13:00:00,TAX_CERT,9,157,rejected,2023-09-20T13:00:00,43.64,AUDIT_DONE
248,51124,2024-06-15T06:00:00,TAX_CERT,9,84,rejected,2024-07-16T06:00:00,23.92,AUDIT_DONE
249,99226,2024-04-15T17:00:00,FAMILY_STATUS,6,140,passed,2024-06-07T17:00:00,154.4,
250,47880,2024-05-10T06:00:00,TAX_CERT,4,72,passed,2024-06-05T06:00:00,44.97,
251,45842,2024-05-15T10:00:00,FAMILY_STATUS,8,90,passed,2024-07-07T10:00:00,186.9,
252,55237,2023-05-05T18:00:00,TAX_CERT,11,140,passed,2023-07-03T18:00:00,196.03,
253,72793,2023-10-25T01:00:00,TAX_CERT,5,21,passed,2023-11-17T01:00:00,88.48,
254,86917,2023-07-26T17:00:00,TAX_CERT,5,144,passed,2023-09-10T17:00:00,27.45,
255,64172,2023-09-06T01:00:00,FAMILY_STATUS,11,136,passed,2023-09-19T01:00:00,46.57,
256,63334,2024-04-28T03:00:00,BUSINESS_PERMIT,11,36,passed,2024-05-15T03:00:00,110.07,
257,21725,2024-05-03T20:00:00,BIRTH_CERT,4,74,passed,2024-06-28T20:00:00,129.18,
258,33040,2023-08-26T17:00:00,ID_RENEWAL,12,10,rejected,2023-10-25T17:00:00,8.75,AUDIT_DONE
259,89007,2024-02-11T15:00:00,ID_RENEWAL,3,75,flagged,2024-03-25T15:00:00,811.12,AUDIT_DONE
260,76088,2023-12-10T09:00:00,BUSINESS_PERMIT,8,165,passed,2023-12-25T09:00:00,98.78,
261,34405,2023-10-07T06:00:00,ID_RENEWAL,2,85,passed,2023-10-30T06:00:00,91.78,
262,63148,2023-12-12T09:00:00,BUSINESS_PERMIT,10,173,flagged,2024-01-28T09:00:00,1010.59,AUDIT_DONE
263,72580,2024-06-11T10:00:00,FAMILY_STATUS,2,103,passed,2024-06-26T10:00:00,36.96,
264,49576,2023-09-12T00:00:00,BIRTH_CERT,5,99,passed,2023-10-10T00:00:00,150.75,
265,71000,2023-01-12T08:00:00,FAMILY_STATUS,11,93,passed,2023-01-26T08:00:00,12.42,
266,50760,2023-06-13T12:00:00,ID_RENEWAL,11,129,rejected,2023-08-08T12:00:00,44.39,AUDIT_DONE
267,69634,2023-10-30T11:00:00,BIRTH_CERT,10,57,passed,2023-11-15T11:00:00,26.71,
268,97044,2024-01-18T13:00:00,TAX_CERT,12,141,rejected,2024-03-16T13:00:00,37.87,AUDIT_DONE
269,20237,2023-09-11T21:00:00,BIRTH_CERT,10,21,passed,2023-10-11T21:00:00,105.63,
270,53007,2023-04-25T01:00:00,BIRTH_CERT,9,130,passed,2023-05-12T01:00:00,107.33,
271,68390,2024-03-28T03:00:00,ID_RENEWAL,11,53,flagged,2024-05-06T03:00:00,1386.59,AUDIT_DONE
272,98181,2024-04-09T04:00:00,FAMILY_STATUS,9,107,passed,2024-05-15T04:00:00,11.55,
273,65534,2023-01-23T12:00:00,FAMILY_STATUS,5,1,flagged,2023-02-01T12:00:00,1493.97,AUDIT_DONE
274,63591,2023-03-07T17:00:00,TAX_CERT,1,18,rejected,2023-04-01T17:00:00,23.6,AUDIT_DONE
275,68790,2023-05-19T20:00:00,BUSINESS_PERMIT,12,166,rejected,2023-06-19T20:00:00,18.72,AUDIT_DONE
276,25549,2024-01-20T02:00:00,TAX_CERT,11,170,flagged,2024-02-18T02:00:00,959.59,AUDIT_DONE
277,70686,2024-02-07T16:00:00,BIRTH_CERT,3,58,flagged,2024-03-04T16:00:00,1707.42,AUDIT_DONE
278,34704,2024-03-10T17:00:00,ID_RENEWAL,7,59,passed,2024-04-03T17:00:00,69.23,
279,41544,2023-02-02T21:00:00,TAX_CERT,7,158,flagged,2023-02-10T21:00:00,1860.51,AUDIT_DONE
280,42077,2023-03-10T03:00:00,ID_RENEWAL,10,9,passed,2023-03-20T03:00:00,134.4,
281,28367,2024-02-16T14:00:00,BIRTH_CERT,4,139,passed,2024-02-26T14:00:00,172.75,
282,52030,2023-10-24T07:00:00,TAX_CERT,12,148,passed,2023-12-13T07:00:00,119.58,
283,82970,2023-11-06T04:00:00,BIRTH_CERT,11,134,passed,2023-11-16T04:00:00,60.1,
284,94320,2023-06-29T20:00:00,BUSINESS_PERMIT,11,110,passed,2023-07-28T20:00:00,9.38,
285,80507,2024-06-21T10:00:00,BUSINESS_PERMIT,12,107,passed,2024-07-09T10:00:00,59.98,
286,64090,2023-09-04T07:00:00,BUSINESS_PERMIT,5,37,flagged,2023-10-16T07:00:00,1897.69,AUDIT_DONE
287,58637,2023-05-18T12:00:00,ID_RENEWAL,4,66,passed,2023-06-22T12:00:00,129.34,
288,34662,2023-07-15T01:00:00,BIRTH_CERT,5,97,passed,2023-07-26T01:00:00,120.58,
289,34906,2023-08-11T15:00:00,ID_RENEWAL,4,86,passed,2023-08-31T15:00:00,181.8,
290,82362,2024-05-05T07:00:00,FAMILY_STATUS,12,155,flagged,2024-05-27T07:00:00,1275.96,AUDIT_DONE
291,77215,2023-10-17T12:00:00,BUSINESS_PERMIT,8,137,passed,2023-11-16T12:00:00,61.68,
292,58589,2024-04-22T03:00:00,FAMILY_STATUS,12,121,flagged,2024-05-12T03:00:00,1184.28,AUDIT_DONE
293,86550,2024-02-28T01:00:00,BIRTH_CERT,10,57,flagged,2024-04-10T01:00:00,819.46,AUDIT_DONE
294,42208,2024-03-03T09:00:00,BUSINESS_PERMIT,3,51,passed,2024-05-02T09:00:00,75.97,
295,56160,2023-12-12T08:00:00,TAX_CERT,8,165,flagged,2024-02-03T08:00:00,1352.99,AUDIT_DONE
296,17698,2023-05-24T23:00:00,BIRTH_CERT,9,126,passed,2023-07-11T23:00:00,177.87,
297,92667,2023-02-04T02:00:00,TAX_CERT,11,13,flagged,2023-04-05T02:00:00,1294.87,AUDIT_DONE
298,90980,2023-03-11T22:00:00,BIRTH_CERT,3,3,passed,2023-03-21T22:00:00,91.2,
299,12192,2024-05-09T21:00:00,BIRTH_CERT,8,5,passed,2024-05-16T21:00:00,110.33,
300,33496,2023-10-09T17:00:00,ID_RENEWAL,5,5,passed,2023-11-12T17:00:00,139.57,
301,56457,2023-04-09T16:00:00,FAMILY_STATUS,3,62,passed,2023-06-07T16:00:00,105.29,
302,39603,2024-02-11T02:00:00,FAMILY_STATUS,6,104,passed,2024-04-02T02:00:00,48.64,
303,72390,2023-03-24T20:00:00,ID_RENEWAL,11,9,passed,2023-05-05T20:00:00,75.85,
304,53420,2023-01-10T22:00:00,BIRTH_CERT,3,22,passed,2023-03-08T22:00:00,86.78,
305,72324,2023-04-08T16:00:00,FAMILY_STATUS,1,59,passed,2023-05-21T16:00:00,173.62,
306,33508,2023-02-17T02:00:00,FAMILY_STATUS,11,72,flagged,2023-02-26T02:00:00,1476.21,AUDIT_DONE
307,20084,2023-01-17T06:00:00,FAMILY_STATUS,10,37,flagged,2023-02-18T06:00:00,1655.25,AUDIT_DONE
308,53480,2023-06-16T18:00:00,BUSINESS_PERMIT,4,146,flagged,2023-07-27T18:00:00,1266.99,AUDIT_DONE
309,22803,2023-05-24T22:00:00,BUSINESS_PERMIT,12,21,passed,2023-06-03T22:00:00,194.86,
310,52778,2023-08-26T02:00:00,ID_RENEWAL,6,155,flagged,2023-09-27T02:00:00,1945.83,AUDIT_DONE
311,34345,2023-10-07T14:00:00,BIRTH_CERT,8,59,passed,2023-11-10T14:00:00,188.23,
312,45123,2024-01-25T02:00:00,TAX_CERT,10,76,flagged,2024-02-06T02:00:00,1655.73,AUDIT_DONE
313,21995,2024-01-25T22:00:00,ID_RENEWAL,11,40,flagged,2024-02-07T22:00:00,1180.01,AUDIT_DONE
314,68830,2023-11-12T14:00:00,BIRTH_CERT,6,70,passed,2023-12-16T14:00:00,17.46,
315,88386,2024-06-08T13:00:00,FAMILY_STATUS,2,7,passed,2024-07-23T13:00:00,110.84,
316,41816,2024-01-30T00:00:00,BIRTH_CERT,5,106,passed,2024-03-12T00:00:00,16.94,
317,74634,2024-06-17T05:00:00,TAX_CERT,11,98,passed,2024-07-11T05:00:00,53.78,
318,57333,2023-03-06T05:00:00,FAMILY_STATUS,7,71,passed,2023-03-17T05:00:00,96.85,
319,27758,2023-09-10T23:00:00,FAMILY_STATUS,11,127,passed,2023-09-23T23:00:00,39.11,
320,53874,2023-01-07T12:00:00,BUSINESS_PERMIT,6,159,passed,2023-02-11T12:00:00,172.44,
321,33283,2023-05-20T09:00:00,BUSINESS_PERMIT,6,155,rejected,2023-06-16T09:00:00,10.04,AUDIT_DONE
322,41775,2023-11-23T09:00:00,FAMILY_STATUS,12,178,passed,2024-01-19T09:00:00,193.55,
323,81516,2024-01-21T08:00:00,TAX_CERT,7,94,passed,2024-03-05T08:00:00,112.77,
324,19064,2023-01-28T23:00:00,BUSINESS_PERMIT,8,54,passed,2023-03-20T23:00:00,58.27,
325,65460,2024-05-26T04:00:00,BUSINESS_PERMIT,11,78,passed,2024-07-17T04:00:00,131.73,
326,64827,2023-03-17T14:00:00,BIRTH_CERT,10,123,passed,2023-05-07T14:00:00,106.87,
327,42536,2023-02-07T11:00:00,FAMILY_STATUS,12,138,passed,2023-02-20T11:00:00,182.88,
328,62378,2023-06-20T20:00:00,FAMILY_STATUS,10,12,passed,2023-08-07T20:00:00,129.01,
329,83137,2024-03-16T03:00:00,BIRTH_CERT,1,26,passed,2024-04-25T03:00:00,102.14,
330,75597,2023-08-15T14:00:00,TAX_CERT,6,101,passed,2023-10-05T14:00:00,135.91,
331,25213,2023-12-20T00:00:00,TAX_CERT,8,27,passed,2024-01-01T00:00:00,184.11,
332,72411,2023-12-23T09:00:00,ID_RENEWAL,6,117,flagged,2024-01-21T09:00:00,1425.34,AUDIT_DONE
333,25084,2024-03-24T23:00:00,ID_RENEWAL,12,116,passed,2024-05-21T23:00:00,60.05,
334,41970,2023-12-18T20:00:00,BIRTH_CERT,2,174,flagged,2024-02-10T20:00:00,1915.91,AUDIT_DONE
335,63090,2023-06-28T17:00:00,TAX_CERT,3,85,passed,2023-07-19T17:00:00,191.69,
336,68926,2023-07-10T20:00:00,BIRTH_CERT,11,111,passed,2023-07-29T20:00:00,147.48,
337,18200,2024-03-15T12:00:00,BIRTH_CERT,1,55,passed,2024-05-12T12:00:00,150.47,
338,97910,2023-04-15T17:00:00,BUSINESS_PERMIT,3,94,passed,2023-05-08T17:00:00,91.51,
339,55603,2024-06-24T20:00:00,FAMILY_STATUS,6,153,passed,2024-07-08T20:00:00,78.51,
340,87354,2024-04-13T19:00:00,ID_RENEWAL,3,173,flagged,2024-05-29T19:00:00,1156.93,AUDIT_DONE
341,28528,2023-05-18T10:00:00,BIRTH_CERT,2,62,passed,2023-07-08T10:00:00,36.61,
342,93296,2024-02-02T13:00:00,BIRTH_CERT,10,36,passed,2024-03-11T13:00:00,84.61,
343,69113,2023-06-27T17:00:00,BIRTH_CERT,3,126,passed,2023-08-26T17:00:00,37.42,
344,76248,2023-02-24T11:00:00,BUSINESS_PERMIT,1,125,passed,2023-04-07T11:00:00,163.04,
345,20835,2024-02-23T21:00:00,BIRTH_CERT,8,107,flagged,2024-03-11T21:00:00,1332.62,AUDIT_DONE
346,69942,2023-02-01T07:00:00,BIRTH_CERT,5,9,passed,2023-02-18T07:00:00,107.52,
347,58085,2024-05-22T17:00:00,BIRTH_CERT,9,29,passed,2024-07-02T17:00:00,53.58,
348,95678,2023-02-12T23:00:00,TAX_CERT,8,140,passed,2023-04-07T23:00:00,85.03,
349,25386,2023-11-01T01:00:00,TAX_CERT,8,68,passed,2023-12-06T01:00:00,163.35,
350,66120,2023-08-03T23:00:00,TAX_CERT,10,177,passed,2023-09-19T23:00:00,142.15,
351,80617,2023-05-23T06:00:00,TAX_CERT,4,16,passed,2023-07-07T06:00:00,106.46,
352,99037,2023-11-28T22:00:00,ID_RENEWAL,5,75,passed,2024-01-06T22:00:00,190.48,
353,42725,2023-05-19T13:00:00,TAX_CERT,1,71,flagged,2023-06-03T13:00:00,952.27,AUDIT_DONE
354,92288,2023-11-26T07:00:00,BUSINESS_PERMIT,11,101,passed,2023-12-20T07:00:00,115.49,
355,77582,2024-01-20T14:00:00,FAMILY_STATUS,2,163,flagged,2024-02-21T14:00:00,1722.66,AUDIT_DONE
356,22208,2024-01-13T14:00:00,BUSINESS_PERMIT,8,84,passed,2024-03-06T14:00:00,173.78,
357,74843,2024-01-02T02:00:00,FAMILY_STATUS,9,102,passed,2024-01-22T02:00:00,85.93,
358,55054,2023-11-27T09:00:00,ID_RENEWAL,6,141,passed,2024-01-04T09:00:00,113.23,
359,67840,2023-02-17T03:00:00,BUSINESS_PERMIT,11,118,passed,2023-03-06T03:00:00,185.89,
360,30837,2023-01-01T13:00:00,FAMILY_STATUS,4,177,rejected,2023-01-27T13:00:00,44.11,AUDIT_DONE
361,31695,2023-04-06T20:00:00,ID_RENEWAL,6,65,passed,2023-05-24T20:00:00,132.9,
362,22475,2024-02-10T20:00:00,ID_RENEWAL,5,180,flagged,2024-02-22T20:00:00,1315.08,AUDIT_DONE
363,11217,2023-08-07T15:00:00,ID_RENEWAL,2,34,passed,2023-09-11T15:00:00,103.89,
364,21708,2023-12-18T03:00:00,ID_RENEWAL,7,178,passed,2024-01-18T03:00:00,14.17,
365,27451,2023-04-16T10:00:00,TAX_CERT,6,77,passed,2023-06-10T10:00:00,154.69,
366,37925,2023-03-12T16:00:00,TAX_CERT,10,3,passed,2023-04-10T16:00:00,32.82,
367,28351,2024-02-26T19:00:00,ID_RENEWAL,11,114,flagged,2024-03-10T19:00:00,904.03,AUDIT_DONE
368,21042,2024-01-29T11:00:00,TAX_CERT,7,81,flagged,2024-03-17T11:00:00,1097.34,AUDIT_DONE
369,76784,2023-10-19T22:00:00,TAX_CERT,1,169,flagged,2023-12-03T22:00:00,1046.53,AUDIT_DONE
370,74865,2024-02-06T09:00:00,BUSINESS_PERMIT,11,14,flagged,2024-02-28T09:00:00,1752.53,AUDIT_DONE
371,57329,2023-04-26T07:00:00,FAMILY_STATUS,8,164,passed,2023-05-03T07:00:00,105.66,
372,71736,2023-05-16T12:00:00,ID_RENEWAL,10,108,passed,2023-07-10T12:00:00,136.59,
373,62163,2023-01-18T18:00:00,BIRTH_CERT,2,4,passed,2023-01-28T18:00:00,7.97,
374,20803,2023-10-21T20:00:00,BIRTH_CERT,12,129,flagged,2023-11-22T20:00:00,1308.29,AUDIT_DONE
375,30365,2023-06-06T08:00:00,BIRTH_CERT,2,80,passed,2023-08-03T08:00:00,184.18,
376,18665,2023-12-01T12:00:00,FAMILY_STATUS,10,163,flagged,2024-01-18T12:00:00,1579.81,AUDIT_DONE
377,69424,2024-03-23T23:00:00,BIRTH_CERT,4,15,passed,2024-04-06T23:00:00,184.93,
378,27984,2023-02-26T09:00:00,ID_RENEWAL,11,169,flagged,2023-04-19T09:00:00,943.33,AUDIT_DONE
379,31884,2023-06-17T15:00:00,FAMILY_STATUS,6,134,passed,2023-07-10T15:00:00,164.5,
380,66272,2023-05-10T23:00:00,FAMILY_STATUS,5,31,flagged,2023-07-07T23:00:00,835.23,AUDIT_DONE
381,57202,2024-06-20T02:00:00,ID_RENEWAL,5,148,passed,2024-07-29T02:00:00,99.23,
382,98358,2024-05-26T18:00:00,ID_RENEWAL,3,95,passed,2024-07-08T18:00:00,154.67,
383,16026,2023-08-22T23:00:00,BUSINESS_PERMIT,9,1,passed,2023-09-13T23:00:00,172.59,
384,95944,2024-01-08T12:00:00,BUSINESS_PERMIT,3,46,rejected,2024-02-19T12:00:00,42.87,AUDIT_DONE
385,20208,2023-08-18T10:00:00,BIRTH_CERT,4,107,rejected,2023-10-16T10:00:00,16.0,AUDIT_DONE
386,77603,2024-01-17T03:00:00,ID_RENEWAL,9,173,rejected,2024-03-15T03:00:00,8.97,AUDIT_DONE
387,82494,2024-02-15T02:00:00,BUSINESS_PERMIT,8,73,flagged,2024-02-27T02:00:00,1172.84,AUDIT_DONE
388,41795,2023-01-09T11:00:00,BUSINESS_PERMIT,4,75,passed,2023-02-24T11:00:00,60.78,
389,42129,2024-01-13T18:00:00,TAX_CERT,8,51,flagged,2024-03-10T18:00:00,1455.87,AUDIT_DONE
390,11257,2023-01-07T13:00:00,FAMILY_STATUS,1,60,passed,2023-02-27T13:00:00,127.19,
391,65026,2023-01-02T21:00:00,BUSINESS_PERMIT,7,79,passed,2023-01-24T21:00:00,105.96,
392,64140,2023-03-03T04:00:00,FAMILY_STATUS,12,72,passed,2023-04-12T04:00:00,184.25,
393,61688,2024-04-14T23:00:00,ID_RENEWAL,2,149,passed,2024-06-12T23:00:00,26.7,
394,61505,2023-03-05T13:00:00,FAMILY_STATUS,11,34,passed,2023-04-01T13:00:00,52.2,
395,86638,2023-11-22T14:00:00,ID_RENEWAL,5,60,passed,2024-01-17T14:00:00,40.54,
396,56961,2023-06-09T03:00:00,TAX_CERT,3,116,passed,2023-07-20T03:00:00,81.3,
397,99922,2024-04-07T09:00:00,FAMILY_STATUS,8,68,flagged,2024-06-04T09:00:00,908.51,AUDIT_DONE
398,61936,2023-02-11T06:00:00,BIRTH_CERT,6,38,passed,2023-03-12T06:00:00,49.64,
399,69270,2023-02-20T21:00:00,BIRTH_CERT,5,67,flagged,2023-03-24T21:00:00,1008.64,AUDIT_DONE
400,18083,2023-09-13T03:00:00,TAX_CERT,8,27,flagged,2023-09-20T03:00:00,967.75,AUDIT_DONE
401,86326,2023-05-14T06:00:00,BIRTH_CERT,7,96,passed,2023-05-26T06:00:00,187.51,
402,26880,2023-09-23T02:00:00,ID_RENEWAL,1,17,passed,2023-11-20T02:00:00,129.2,
403,61773,2023-12-06T03:00:00,BUSINESS_PERMIT,1,119,passed,2024-01-09T03:00:00,184.83,
404,46042,2023-01-31T12:00:00,FAMILY_STATUS,11,110,passed,2023-02-18T12:00:00,42.94,
405,75390,2024-04-01T04:00:00,BUSINESS_PERMIT,1,158,passed,2024-04-26T04:00:00,49.16,
406,78919,2024-05-05T01:00:00,TAX_CERT,2,72,passed,2024-06-22T01:00:00,83.85,
407,84141,2023-01-20T12:00:00,BIRTH_CERT,12,92,passed,2023-02-18T12:00:00,156.29,
408,46822,2023-11-26T12:00:00,ID_RENEWAL,5,47,passed,2023-12-04T12:00:00,119.42,
409,42487,2024-04-28T16:00:00,TAX_CERT,6,150,rejected,2024-05-11T16:00:00,48.7,AUDIT_DONE
410,60911,2023-09-30T17:00:00,FAMILY_STATUS,12,15,flagged,2023-11-12T17:00:00,1937.36,AUDIT_DONE
411,87537,2023-06-27T05:00:00,ID_RENEWAL,4,152,passed,2023-07-26T05:00:00,147.62,
412,74517,2023-12-27T18:00:00,BIRTH_CERT,10,37,passed,2024-02-23T18:00:00,37.65,
413,12612,2023-11-13T05:00:00,BIRTH_CERT,8,10,passed,2023-12-04T05:00:00,46.52,
414,33260,2024-05-04T00:00:00,FAMILY_STATUS,6,158,passed,2024-06-25T00:00:00,26.1,
415,78982,2023-03-02T00:00:00,FAMILY_STATUS,3,151,flagged,2023-03-16T00:00:00,969.98,AUDIT_DONE
416,52284,2023-03-16T11:00:00,TAX_CERT,12,170,passed,2023-04-11T11:00:00,20.21,
417,83659,2023-06-11T23:00:00,BIRTH_CERT,7,164,rejected,2023-06-29T23:00:00,32.46,AUDIT_DONE
418,48602,2024-01-01T07:00:00,TAX_CERT,11,151,flagged,2024-02-23T07:00:00,1254.06,AUDIT_DONE
419,84381,2023-07-01T23:00:00,ID_RENEWAL,1,180,rejected,2023-08-26T23:00:00,19.58,AUDIT_DONE
420,28434,2023-07-06T19:00:00,FAMILY_STATUS,6,157,passed,2023-08-13T19:00:00,113.11,
421,97821,2023-03-21T07:00:00,FAMILY_STATUS,6,82,passed,2023-04-02T07:00:00,177.06,
422,24160,2024-04-02T00:00:00,ID_RENEWAL,5,54,passed,2024-04-25T00:00:00,13.56,
423,59638,2023-02-19T12:00:00,FAMILY_STATUS,8,108,rejected,2023-03-29T12:00:00,44.23,AUDIT_DONE
424,69151,2024-01-20T03:00:00,ID_RENEWAL,8,148,passed,2024-02-06T03:00:00,137.43,
425,32296,2023-02-04T09:00:00,BUSINESS_PERMIT,1,82,passed,2023-03-04T09:00:00,20.95,
426,87860,2023-06-14T23:00:00,BIRTH_CERT,2,141,rejected,2023-07-12T23:00:00,48.9,AUDIT_DONE
427,30591,2024-05-09T22:00:00,ID_RENEWAL,1,111,rejected,2024-06-12T22:00:00,8.25,AUDIT_DONE
428,80795,2023-04-14T10:00:00,FAMILY_STATUS,4,49,passed,2023-06-06T10:00:00,110.82,
429,74349,2023-10-16T09:00:00,TAX_CERT,4,25,passed,2023-12-15T09:00:00,114.35,
430,88671,2023-02-25T11:00:00,BUSINESS_PERMIT,1,110,passed,2023-04-13T11:00:00,164.78,
431,72071,2023-07-24T03:00:00,ID_RENEWAL,1,53,passed,2023-08-05T03:00:00,58.36,
432,81319,2023-11-12T12:00:00,BUSINESS_PERMIT,8,126,flagged,2023-12-30T12:00:00,1118.01,AUDIT_DONE
433,70956,2023-07-09T11:00:00,FAMILY_STATUS,7,95,passed,2023-08-13T11:00:00,8.92,
434,21233,2023-08-20T08:00:00,FAMILY_STATUS,10,16,passed,2023-09-02T08:00:00,139.29,
435,64870,2024-02-28T18:00:00,BIRTH_CERT,4,142,passed,2024-04-08T18:00:00,77.42,
436,14551,2024-05-01T18:00:00,BIRTH_CERT,4,122,passed,2024-06-22T18:00:00,78.96,
437,32659,2024-06-13T18:00:00,TAX_CERT,11,159,passed,2024-07-18T18:00:00,189.85,
438,36465,2023-08-05T06:00:00,TAX_CERT,3,11,passed,2023-09-08T06:00:00,197.66,
439,52746,2023-09-22T10:00:00,FAMILY_STATUS,12,18,passed,2023-11-03T10:00:00,111.27,
440,24748,2024-06-16T14:00:00,BUSINESS_PERMIT,1,180,passed,2024-07-19T14:00:00,104.51,
441,23845,2023-06-03T04:00:00,BIRTH_CERT,10,151,passed,2023-06-16T04:00:00,192.97,
442,73646,2023-04-14T09:00:00,BIRTH_CERT,9,89,flagged,2023-06-01T09:00:00,1116.96,AUDIT_DONE
443,62654,2024-04-29T01:00:00,ID_RENEWAL,3,71,passed,2024-06-18T01:00:00,123.65,
444,58816,2024-02-10T10:00:00,ID_RENEWAL,12,61,passed,2024-03-05T10:00:00,95.04,
445,22873,2023-12-12T09:00:00,TAX_CERT,5,72,flagged,2024-01-31T09:00:00,1829.88,AUDIT_DONE
446,64627,2023-05-18T09:00:00,BIRTH_CERT,12,114,flagged,2023-07-10T09:00:00,1185.04,AUDIT_DONE
447,77698,2023-04-02T06:00:00,FAMILY_STATUS,8,55,rejected,2023-05-10T06:00:00,20.36,AUDIT_DONE
448,78719,2023-02-27T16:00:00,BIRTH_CERT,3,17,passed,2023-03-14T16:00:00,101.36,
449,16626,2023-01-30T05:00:00,FAMILY_STATUS,4,52,flagged,2023-03-07T05:00:00,1099.39,AUDIT_DONE
450,99282,2023-07-23T08:00:00,ID_RENEWAL,6,119,passed,2023-08-06T08:00:00,127.08,
451,86923,2023-09-05T11:00:00,BIRTH_CERT,8,153,passed,2023-10-12T11:00:00,192.1,
452,13597,2023-12-25T11:00:00,BUSINESS_PERMIT,3,67,flagged,2024-01-19T11:00:00,1626.62,AUDIT_DONE
453,37096,2023-02-20T05:00:00,FAMILY_STATUS,10,55,flagged,2023-04-11T05:00:00,1576.86,AUDIT_DONE
454,32701,2024-02-24T16:00:00,BIRTH_CERT,1,175,passed,2024-04-12T16:00:00,182.3,
455,94245,2023-01-09T07:00:00,FAMILY_STATUS,5,156,flagged,2023-03-02T07:00:00,1166.55,AUDIT_DONE
456,78241,2024-03-09T12:00:00,BIRTH_CERT,6,118,passed,2024-04-28T12:00:00,93.34,
457,59051,2024-02-11T18:00:00,BIRTH_CERT,2,2,passed,2024-04-11T18:00:00,132.47,
458,93964,2023-10-17T09:00:00,FAMILY_STATUS,11,28,passed,2023-11-10T09:00:00,67.26,
459,41496,2023-10-11T08:00:00,ID_RENEWAL,11,167,passed,2023-12-05T08:00:00,29.99,
460,48745,2024-02-18T21:00:00,FAMILY_STATUS,6,175,passed,2024-03-27T21:00:00,5.09,
461,34892,2024-03-04T12:00:00,FAMILY_STATUS,7,10,passed,2024-05-02T12:00:00,198.95,
462,56988,2023-08-16T21:00:00,BIRTH_CERT,9,164,flagged,2023-10-04T21:00:00,1887.83,AUDIT_DONE
463,43902,2023-11-04T05:00:00,BIRTH_CERT,11,143,passed,2023-11-19T05:00:00,19.52,
464,50250,2023-07-07T21:00:00,BUSINESS_PERMIT,6,168,passed,2023-08-30T21:00:00,71.06,
465,17035,2023-12-06T11:00:00,BIRTH_CERT,5,150,passed,2024-01-12T11:00:00,170.24,
466,49106,2023-03-14T15:00:00,BUSINESS_PERMIT,4,129,passed,2023-04-23T15:00:00,136.14,
467,28772,2023-02-25T04:00:00,FAMILY_STATUS,3,52,passed,2023-04-02T04:00:00,197.44,
468,17603,2023-07-04T02:00:00,ID_RENEWAL,8,86,passed,2023-08-20T02:00:00,35.36,
469,21539,2024-04-07T08:00:00,TAX_CERT,4,44,passed,2024-06-03T08:00:00,31.69,
470,14944,2024-03-20T20:00:00,BIRTH_CERT,7,104,passed,2024-03-27T20:00:00,95.48,
471,34979,2023-07-24T23:00:00,ID_RENEWAL,6,4,flagged,2023-09-02T23:00:00,1708.22,AUDIT_DONE
472,26899,2023-01-05T20:00:00,ID_RENEWAL,12,64,passed,2023-01-31T20:00:00,175.4,
473,48119,2024-01-28T16:00:00,BUSINESS_PERMIT,10,79,passed,2024-02-23T16:00:00,164.77,
474,54922,2024-06-16T19:00:00,BUSINESS_PERMIT,9,87,passed,2024-07-01T19:00:00,137.36,
475,37681,2024-01-03T06:00:00,ID_RENEWAL,3,104,passed,2024-01-18T06:00:00,44.86,
476,93928,2024-05-31T05:00:00,FAMILY_STATUS,2,94,flagged,2024-07-01T05:00:00,1750.55,AUDIT_DONE
477,25176,2023-02-19T19:00:00,BUSINESS_PERMIT,1,170,passed,2023-03-01T19:00:00,167.22,
478,99881,2024-03-30T12:00:00,ID_RENEWAL,2,141,passed,2024-04-19T12:00:00,140.37,
479,27978,2023-11-05T13:00:00,BUSINESS_PERMIT,11,26,passed,2023-12-20T13:00:00,54.0,
480,75239,2023-04-18T16:00:00,TAX_CERT,12,159,passed,2023-05-01T16:00:00,22.8,
481,15164,2023-07-24T08:00:00,BIRTH_CERT,9,52,passed,2023-08-10T08:00:00,81.95,
482,21665,2024-05-23T06:00:00,ID_RENEWAL,12,124,passed,2024-07-11T06:00:00,0.55,
483,94454,2024-05-20T04:00:00,TAX_CERT,2,131,passed,2024-06-12T04:00:00,144.72,
484,48085,2024-04-12T09:00:00,FAMILY_STATUS,5,119,passed,2024-04-21T09:00:00,162.64,
485,11267,2023-11-17T13:00:00,TAX_CERT,12,30,passed,2023-11-26T13:00:00,151.64,
486,22183,2023-06-24T10:00:00,FAMILY_STATUS,6,113,rejected,2023-08-16T10:00:00,13.42,AUDIT_DONE
487,60556,2023-12-17T05:00:00,BUSINESS_PERMIT,2,103,passed,2024-02-15T05:00:00,91.31,
488,23593,2024-03-07T20:00:00,BUSINESS_PERMIT,3,29,passed,2024-03-24T20:00:00,145.28,
489,90131,2024-05-09T18:00:00,ID_RENEWAL,11,113,passed,2024-06-07T18:00:00,75.95,
490,44290,2023-05-14T15:00:00,FAMILY_STATUS,8,29,flagged,2023-05-25T15:00:00,1328.83,AUDIT_DONE
491,39358,2023-01-13T22:00:00,FAMILY_STATUS,11,135,flagged,2023-02-25T22:00:00,1491.98,AUDIT_DONE
492,42581,2024-06-15T16:00:00,BUSINESS_PERMIT,12,180,passed,2024-08-07T16:00:00,86.57,
